date,product_id,sales,category,region,price,discount,rating,views,clicks,ProductID,profit
2024-12-07,P013,58.0,C,West,10.22,0.37,4.0,2765.0,411.0,,
2024-12-08,P004,58.0,E,North,51.89,4.13,2.0,817.0,314.0,,
2024-12-09,P010,50.0,B,North,79.07,19.34,3.0,4823.0,497.0,,
2024-12-10,P006,51.0,C,West,26.43,8.92,3.0,964.0,295.0,,
2024-12-11,P001,58.0,E,West,71.06,20.23,4.0,2195.0,218.0,,
2024-12-12,P006,41.0,C,North,22.57,6.16,5.0,3453.0,110.0,,
2024-12-13,P008,41.0,D,East,82.31,28.52,3.0,1383.0,364.0,,
2024-12-14,P015,48.0,C,North,61.16,21.7,3.0,1770.0,367.0,,
2024-12-15,P008,53.0,C,West,13.05,1.93,5.0,3706.0,230.0,,
2024-12-16,P006,59.0,A,South,18.18,7.69,4.0,4545.0,89.0,,
2024-12-17,P019,70.0,D,North,87.75,6.08,2.0,781.0,94.0,,
2024-12-18,P014,64.0,C,West,12.97,8.32,1.0,595.0,467.0,,
2024-12-19,P002,54.0,D,South,36.87,10.6,5.0,4105.0,14.0,,
2024-12-20,P007,55.0,C,North,61.02,12.33,1.0,4208.0,460.0,,
2024-12-21,P008,46.0,D,East,29.21,7.66,5.0,3093.0,296.0,,
2024-12-22,P010,56.0,E,East,30.18,5.65,2.0,4567.0,131.0,,
2024-12-23,P013,53.0,B,North,79.84,52.05,2.0,3144.0,22.0,,
2024-12-24,P020,59.0,A,North,36.19,9.87,4.0,3089.0,25.0,,
2024-12-25,P001,47.0,B,South,13.47,1.55,1.0,3478.0,477.0,,
2024-12-26,P009,61.0,C,East,74.9,4.0,2.0,2868.0,489.0,,
2024-12-27,P010,71.0,C,West,95.89,16.7,3.0,4324.0,272.0,,
2024-12-28,P020,55.0,E,North,84.87,7.16,2.0,3648.0,397.0,,
2024-12-29,P002,60.0,C,East,59.37,8.53,4.0,2327.0,321.0,,
2024-12-30,P020,63.0,D,East,48.24,4.1,2.0,2312.0,344.0,,
2024-12-31,P011,52.0,B,North,93.26,19.75,5.0,821.0,15.0,,
2025-01-01,P005,58.0,C,North,78.96,34.94,5.0,1030.0,188.0,,
2025-01-01,P023,152.0,Groceries,North,816.89,0.05,3.9,,,,4118.76
2025-01-01,P024,85.0,Apparel,West,818.47,0.16,4.8,,,,3807.87
2025-01-02,P023,264.0,Groceries,West,152.28,0.22,3.0,,,,3404.46
2025-01-02,P024,264.0,Apparel,East,124.86,0.14,3.7,,,,2753.9
2025-01-02,P018,56.0,E,West,61.36,11.89,1.0,1302.0,35.0,,
2025-01-03,P023,51.0,Electronics,West,749.8,0.23,4.2,,,,1003.12
2025-01-03,P024,235.0,Electronics,South,588.38,0.07,3.1,,,,3363.33
2025-01-03,P007,57.0,A,North,89.18,19.5,5.0,4006.0,49.0,,
2025-01-04,P023,107.0,Groceries,East,572.28,0.11,3.3,,,,2164.92
2025-01-04,P024,119.0,Electronics,West,372.94,0.13,3.5,,,,2306.6
2025-01-04,P003,48.0,B,West,64.15,9.44,1.0,1495.0,246.0,,
2025-01-05,P016,56.0,E,North,97.62,23.0,1.0,835.0,93.0,,
2025-01-05,P023,269.0,Groceries,South,976.38,0.06,3.8,,,,1362.43
2025-01-05,P024,157.0,Apparel,West,660.6,0.02,4.1,,,,1206.73
2025-01-06,P023,293.0,Electronics,North,633.17,0.01,3.1,,,,3430.18
2025-01-06,P024,104.0,Apparel,South,224.52,0.03,3.1,,,,4878.15
2025-01-06,P015,61.0,E,South,87.25,53.71,1.0,4719.0,105.0,,
2025-01-07,P023,181.0,Electronics,South,947.98,0.14,3.5,,,,2541.67
2025-01-07,P008,70.0,B,North,59.54,5.87,3.0,691.0,392.0,,
2025-01-07,P024,169.0,Apparel,North,343.75,0.11,4.9,,,,1313.83
2025-01-08,P023,141.0,Groceries,East,496.14,0.03,4.8,,,,2980.71
2025-01-08,P024,72.0,Electronics,South,485.48,0.17,3.9,,,,1232.77
2025-01-08,P020,66.0,E,South,93.06,28.17,1.0,653.0,158.0,,
2025-01-09,P024,145.0,Electronics,North,594.3,0.18,4.9,,,,3640.79
2025-01-09,P005,78.0,A,North,40.82,11.13,5.0,2714.0,417.0,,
2025-01-09,P023,213.0,Apparel,South,264.01,0.19,4.1,,,,2700.62
2025-01-10,P023,270.0,Furniture,South,972.63,0.19,4.2,,,,4758.0
2025-01-10,P024,280.0,Furniture,East,691.4,0.11,4.1,,,,3920.16
2025-01-10,P003,48.0,A,East,73.08,16.24,5.0,2707.0,454.0,,
2025-01-11,P023,97.0,Furniture,South,393.89,0.14,4.7,,,,3083.34
2025-01-11,P005,65.0,C,North,25.41,18.49,2.0,4506.0,270.0,,
2025-01-11,P024,228.0,Groceries,North,782.06,0.0,3.1,,,,1464.29
2025-01-12,P024,287.0,Furniture,South,981.56,0.04,4.6,,,,1068.64
2025-01-12,P023,286.0,Furniture,West,344.21,0.21,4.1,,,,2427.01
2025-01-12,P009,58.0,D,South,90.58,9.62,2.0,3897.0,246.0,,
2025-01-13,P024,149.0,Apparel,South,255.88,0.11,4.3,,,,2594.02
2025-01-13,P016,78.0,C,North,32.32,10.37,5.0,1766.0,161.0,,
2025-01-13,P023,90.0,Furniture,North,366.65,0.04,3.8,,,,1062.55
2025-01-14,P024,83.0,Electronics,West,334.8,0.0,4.1,,,,4733.75
2025-01-14,P014,48.0,D,North,95.41,42.69,3.0,639.0,385.0,,
2025-01-14,P023,185.0,Groceries,East,104.97,0.2,4.5,,,,3827.43
2025-01-15,P023,54.0,Furniture,North,933.67,0.16,3.9,,,,4659.84
2025-01-15,P024,286.0,Furniture,North,246.64,0.02,4.2,,,,3569.68
2025-01-15,P018,48.0,B,East,11.53,3.51,4.0,2199.0,296.0,,
2025-01-16,P023,82.0,Furniture,East,157.2,0.08,4.3,,,,2300.73
2025-01-16,P024,268.0,Electronics,North,820.85,0.17,4.6,,,,3293.47
2025-01-16,P007,50.0,E,East,71.37,20.68,1.0,2613.0,246.0,,
2025-01-17,P024,220.0,Groceries,South,947.32,0.1,3.4,,,,4844.76
2025-01-17,P015,35.0,C,South,23.51,5.99,2.0,4883.0,211.0,,
2025-01-17,P023,268.0,Electronics,East,605.12,0.1,4.4,,,,4886.85
2025-01-18,P023,296.0,Apparel,East,793.87,0.12,3.1,,,,3090.93
2025-01-18,P008,51.0,E,North,79.37,13.82,5.0,3393.0,193.0,,
2025-01-18,P024,190.0,Groceries,South,293.13,0.09,3.7,,,,1155.85
2025-01-19,P023,254.0,Furniture,North,281.55,0.22,4.4,,,,2901.48
2025-01-19,P003,49.0,C,North,54.27,2.3,1.0,1031.0,247.0,,
2025-01-19,P024,139.0,Groceries,South,387.08,0.21,3.6,,,,1093.09
2025-01-20,P023,278.0,Electronics,West,324.36,0.1,3.2,,,,4022.2
2025-01-20,P024,245.0,Furniture,West,723.6,0.09,3.8,,,,4746.59
2025-01-20,P011,58.0,C,East,91.87,33.86,2.0,3678.0,415.0,,
2025-01-21,P020,60.0,A,South,74.36,14.57,1.0,2327.0,464.0,,
2025-01-21,P023,236.0,Electronics,South,725.31,0.22,3.2,,,,3497.42
2025-01-21,P024,298.0,Electronics,East,593.17,0.11,4.5,,,,3274.08
2025-01-22,P018,75.0,D,North,79.14,6.99,1.0,331.0,474.0,,
2025-01-22,P023,77.0,Furniture,East,823.3,0.05,4.6,,,,4570.24
2025-01-22,P024,85.0,Furniture,South,434.82,0.19,4.7,,,,2363.21
2025-01-23,P015,66.0,B,South,20.84,6.03,4.0,3591.0,164.0,,
2025-01-23,P023,141.0,Apparel,East,420.67,0.23,3.0,,,,2088.53
2025-01-23,P024,162.0,Electronics,South,711.86,0.18,4.1,,,,1952.94
2025-01-24,P023,254.0,Apparel,North,874.66,0.0,3.4,,,,3042.99
2025-01-24,P024,133.0,Furniture,North,843.81,0.08,3.0,,,,4582.09
2025-01-24,P010,50.0,E,South,18.69,2.34,1.0,4423.0,496.0,,
2025-01-25,P024,282.0,Furniture,East,862.43,0.09,4.0,,,,4827.2
2025-01-25,P003,47.0,C,South,86.55,19.43,2.0,2641.0,226.0,,
2025-01-25,P023,100.0,Furniture,West,342.47,0.06,4.1,,,,1673.16
2025-01-26,P023,229.0,Groceries,South,427.27,0.24,4.0,,,,4849.79
2025-01-26,P024,299.0,Furniture,North,668.65,0.11,4.3,,,,2172.84
2025-01-26,P015,61.0,E,East,30.32,3.38,1.0,4403.0,264.0,,
2025-01-27,P024,277.0,Apparel,North,951.58,0.2,4.9,,,,1453.86
2025-01-27,P023,162.0,Apparel,South,233.28,0.25,3.8,,,,2067.12
2025-01-27,P006,43.0,A,West,88.02,40.95,1.0,4775.0,50.0,,
2025-01-28,P023,136.0,Electronics,South,350.78,0.23,4.0,,,,1958.25
2025-01-28,P011,75.0,B,East,22.83,4.4,3.0,3714.0,480.0,,
2025-01-28,P024,191.0,Groceries,East,594.58,0.11,3.2,,,,4550.82
2025-01-29,P011,68.0,D,North,37.76,12.21,4.0,4475.0,112.0,,
2025-01-29,P024,125.0,Groceries,South,719.23,0.21,3.9,,,,4467.47
2025-01-29,P023,209.0,Groceries,West,597.6,0.15,3.5,,,,1323.41
2025-01-30,P023,87.0,Groceries,East,431.0,0.16,3.2,,,,3534.12
2025-01-30,P019,52.0,D,South,93.59,8.13,3.0,4770.0,443.0,,
2025-01-30,P024,217.0,Electronics,North,165.49,0.21,3.2,,,,3824.97
2025-01-31,P023,146.0,Furniture,East,235.65,0.13,3.7,,,,3783.25
2025-01-31,P024,132.0,Groceries,North,623.17,0.22,4.8,,,,4521.44
2025-01-31,P003,39.0,C,South,85.57,16.99,1.0,833.0,173.0,,
2025-02-01,P023,213.0,Groceries,West,114.93,0.13,3.3,,,,1905.98
2025-02-01,P024,94.0,Furniture,North,778.04,0.09,4.1,,,,1334.0
2025-02-01,P013,70.0,B,South,14.88,3.16,1.0,1811.0,254.0,,
2025-02-02,P008,55.0,D,North,50.33,8.54,5.0,1130.0,120.0,,
2025-02-02,P023,210.0,Furniture,East,457.81,0.13,4.5,,,,4350.84
2025-02-02,P024,140.0,Electronics,North,323.85,0.08,3.8,,,,2737.81
2025-02-03,P011,69.0,B,North,91.89,9.38,2.0,117.0,237.0,,
2025-02-03,P024,175.0,Groceries,North,150.67,0.03,4.5,,,,1470.1
2025-02-03,P023,227.0,Furniture,West,932.22,0.22,4.6,,,,2031.77
2025-02-04,P011,40.0,E,South,11.33,4.0,2.0,3583.0,102.0,,
2025-02-04,P023,298.0,Furniture,South,564.97,0.07,4.1,,,,4985.01
2025-02-04,P024,254.0,Furniture,North,313.76,0.1,4.1,,,,2910.86
2025-02-05,P013,50.0,A,South,19.66,3.21,2.0,1707.0,451.0,,
2025-02-05,P023,209.0,Furniture,West,669.79,0.08,4.8,,,,2396.84
2025-02-05,P024,166.0,Groceries,North,966.9,0.0,4.8,,,,4879.52
2025-02-06,P024,167.0,Furniture,East,932.18,0.23,3.2,,,,2011.96
2025-02-06,P003,56.0,B,South,68.07,30.74,5.0,2936.0,71.0,,
2025-02-06,P023,201.0,Furniture,North,464.06,0.22,4.6,,,,4403.71
2025-02-07,P006,57.0,B,North,19.45,8.3,1.0,1745.0,309.0,,
2025-02-07,P023,153.0,Electronics,East,645.79,0.0,3.0,,,,1405.89
2025-02-07,P024,96.0,Apparel,North,666.46,0.17,4.2,,,,2818.16
2025-02-08,P023,177.0,Electronics,North,374.83,0.12,3.4,,,,2793.7
2025-02-08,P024,193.0,Furniture,West,763.39,0.23,3.8,,,,4834.81
2025-02-08,P010,52.0,D,South,50.4,13.24,1.0,1213.0,97.0,,
2025-02-09,P019,63.0,C,South,55.7,8.93,5.0,3711.0,398.0,,
2025-02-09,P024,201.0,Furniture,South,658.12,0.07,3.7,,,,1752.48
2025-02-09,P023,117.0,Furniture,West,313.52,0.08,4.7,,,,3985.97
2025-02-10,P012,46.0,C,East,87.42,4.99,2.0,4846.0,292.0,,
2025-02-10,P023,194.0,Groceries,South,377.25,0.14,3.5,,,,3035.26
2025-02-10,P024,227.0,Apparel,East,339.34,0.09,3.1,,,,2039.8
2025-02-11,P023,207.0,Groceries,East,975.71,0.1,4.6,,,,4568.19
2025-02-11,P024,250.0,Electronics,North,378.57,0.2,4.8,,,,3738.92
2025-02-11,P014,55.0,E,South,96.17,40.23,4.0,2089.0,372.0,,
2025-02-12,P011,58.0,D,East,56.1,11.28,5.0,1835.0,121.0,,
2025-02-12,P024,183.0,Apparel,South,954.82,0.18,4.9,,,,3453.66
2025-02-12,P023,79.0,Electronics,West,680.59,0.17,4.0,,,,4456.67
2025-02-13,P023,53.0,Apparel,West,121.88,0.16,4.9,,,,1708.44
2025-02-13,P024,291.0,Electronics,South,596.43,0.04,4.0,,,,2645.02
2025-02-13,P010,62.0,D,South,55.93,13.67,1.0,837.0,357.0,,
2025-02-14,P024,288.0,Groceries,South,235.38,0.15,4.7,,,,2523.56
2025-02-14,P003,64.0,A,East,75.41,16.12,1.0,305.0,52.0,,
2025-02-14,P023,166.0,Electronics,North,895.14,0.19,4.1,,,,4812.29
2025-02-15,P023,144.0,Furniture,North,967.26,0.21,4.7,,,,2177.8
2025-02-15,P024,254.0,Furniture,North,157.16,0.01,3.2,,,,1535.41
2025-02-15,P013,45.0,C,East,27.33,2.58,2.0,1735.0,363.0,,
2025-02-16,P024,269.0,Groceries,North,831.61,0.25,4.5,,,,4986.55
2025-02-16,P018,41.0,D,North,94.68,33.73,4.0,2689.0,80.0,,
2025-02-16,P023,116.0,Groceries,South,252.54,0.14,4.1,,,,4744.62
2025-02-17,P024,214.0,Apparel,North,781.37,0.09,3.5,,,,1964.34
2025-02-17,P023,73.0,Groceries,East,288.03,0.17,3.6,,,,2434.59
2025-02-17,P013,69.0,E,South,10.11,2.19,5.0,2551.0,338.0,,
2025-02-18,P014,60.0,A,South,10.16,7.38,1.0,1971.0,382.0,,
2025-02-18,P023,267.0,Groceries,West,766.69,0.17,3.6,,,,3809.94
2025-02-18,P024,222.0,Apparel,West,645.56,0.06,3.7,,,,3686.8
2025-02-19,P023,296.0,Apparel,West,477.8,0.06,3.0,,,,3446.05
2025-02-19,P024,121.0,Groceries,East,119.97,0.12,3.6,,,,2904.84
2025-02-19,P014,49.0,C,South,66.31,5.02,3.0,3236.0,465.0,,
2025-02-20,P007,72.0,C,East,40.73,19.05,3.0,1006.0,189.0,,
2025-02-21,P012,58.0,C,North,45.83,16.3,2.0,4811.0,448.0,,
2025-02-22,P004,68.0,A,West,29.93,9.89,5.0,2122.0,441.0,,
2025-02-23,P016,57.0,E,East,46.7,4.1,3.0,1627.0,68.0,,
2025-02-24,P019,77.0,E,West,84.52,22.16,1.0,4442.0,320.0,,
2025-02-25,P010,74.0,D,East,72.93,10.71,3.0,1483.0,461.0,,
2025-02-26,P016,54.0,D,East,18.52,3.78,3.0,632.0,405.0,,
2025-02-27,P005,66.0,C,South,15.1,3.96,3.0,2581.0,362.0,,
2025-02-28,P016,63.0,B,East,55.56,12.87,1.0,2139.0,273.0,,
2025-03-01,P001,70.0,D,East,75.71,19.15,5.0,3227.0,333.0,,
2025-03-02,P005,47.0,E,North,69.8,8.24,5.0,651.0,427.0,,
2025-03-03,P013,64.0,C,South,87.77,5.94,1.0,2813.0,107.0,,
2025-03-04,P013,67.0,E,North,21.99,1.8,2.0,2583.0,200.0,,
2025-03-05,P003,39.0,C,West,64.52,31.51,2.0,3254.0,246.0,,
2025-03-06,P017,45.0,A,South,78.94,5.05,4.0,1284.0,56.0,,
2025-03-07,P019,36.0,D,North,94.41,30.62,1.0,434.0,306.0,,
2025-03-08,P005,54.0,A,South,19.08,4.31,1.0,3322.0,346.0,,
2025-03-09,P005,64.0,D,South,31.57,6.45,1.0,4568.0,99.0,,
2025-03-10,P015,72.0,E,West,41.91,24.49,4.0,868.0,420.0,,
2025-03-11,P010,58.0,E,East,58.67,10.82,5.0,3121.0,304.0,,
2025-03-12,P012,73.0,B,West,46.78,10.4,4.0,1084.0,474.0,,
2025-03-13,P011,43.0,E,North,87.5,60.44,4.0,3442.0,330.0,,
2025-03-14,P001,40.0,C,South,95.55,11.61,3.0,696.0,108.0,,
2025-03-15,P003,56.0,B,East,16.31,9.44,2.0,3366.0,250.0,,
2025-03-16,P004,61.0,C,North,72.97,12.32,2.0,1765.0,68.0,,
2025-03-17,P019,57.0,B,West,20.28,6.06,3.0,1628.0,289.0,,
2025-03-18,P020,36.0,C,South,90.82,27.18,1.0,1926.0,77.0,,
2025-03-19,P003,65.78304453401675,B,West,108.4772582507862,19.6136618747671,1.102356036352997,2898.2808849424905,149.4912317857497,P018,
2025-03-20,P018,44.0,D,South,99.24,30.29,1.0,3157.0,188.0,,
2025-03-21,P003,64.0,D,South,48.5,6.59,2.0,1231.0,145.0,,
2025-03-22,P007,61.0,B,East,44.37,15.95,2.0,623.0,448.0,,
2025-03-23,P001,48.0,A,West,62.77,11.79,5.0,3079.0,305.0,,
2025-03-24,P019,52.0,B,North,45.49,22.06,3.0,2379.0,488.0,,
2025-03-25,P018,47.0,A,South,31.12,6.78,3.0,3905.0,268.0,,
2025-03-26,P002,56.0,C,South,66.62,7.09,3.0,3975.0,347.0,,
2025-03-27,P012,67.0,B,North,75.55,7.07,2.0,4525.0,287.0,,
2025-03-28,P017,47.0,A,North,95.08,63.15,5.0,1728.0,462.0,,
2025-03-29,P003,62.0,B,North,46.82,25.03,4.0,1949.0,24.0,,
2025-03-30,P012,52.0,D,North,73.52,27.37,4.0,604.0,251.0,,
2025-03-31,P012,49.0,D,West,85.02,35.41,1.0,948.0,32.0,,
2025-04-01,P006,56.0,B,South,84.82,16.29,2.0,3094.0,211.0,,
2025-04-02,P010,47.0,B,East,13.08,0.77,2.0,1662.0,480.0,,
2025-04-03,P006,52.0,E,North,42.01,15.95,5.0,4637.0,112.0,,
2025-04-04,P014,45.0,D,East,11.21,1.52,5.0,2701.0,235.0,,
2025-04-05,P002,77.0,C,East,60.32,35.84,5.0,1719.0,342.0,,
2025-04-06,P011,58.0,B,East,87.86,34.37,4.0,4865.0,78.0,,
2025-04-07,P015,50.0,E,West,83.34,15.41,2.0,2551.0,341.0,,
2025-04-08,P008,59.0,B,North,83.01,34.33,4.0,4598.0,374.0,,
2025-04-09,P013,56.0,D,East,41.67,5.97,4.0,2186.0,286.0,,
2025-04-10,P019,55.0,A,East,14.17,3.82,5.0,4394.0,236.0,,
2025-04-11,P010,63.0,A,South,25.52,12.17,2.0,1613.0,406.0,,
2025-04-12,P009,65.0,D,North,70.36,39.96,5.0,1835.0,258.0,,
2025-04-13,P018,52.0,C,West,22.05,2.04,5.0,2984.0,217.0,,
2025-04-14,P007,52.0,E,North,21.28,3.28,4.0,2245.0,303.0,,
2025-04-15,P003,55.0,B,North,41.83,11.2,2.0,1470.0,254.0,,
2025-04-16,P012,34.0,B,North,18.51,3.72,4.0,2854.0,105.0,,
2025-04-17,P015,42.0,B,North,39.68,20.97,4.0,4207.0,440.0,,
2025-04-18,P013,71.0,E,South,97.27,38.36,4.0,1565.0,293.0,,
2025-04-19,P006,74.0,E,East,11.8,5.98,3.0,2548.0,189.0,,
2025-04-20,P008,55.0,D,South,84.75,21.93,4.0,2646.0,14.0,,
2025-04-21,P014,63.0,E,West,99.43,34.07,3.0,1354.0,310.0,,
2025-04-22,P003,61.0,B,East,49.28,5.37,5.0,1626.0,453.0,,
2025-04-23,P016,88.0,B,North,94.87,10.79,2.0,2324.0,24.0,,
2025-04-24,P018,69.0,E,South,33.5,7.75,4.0,2835.0,323.0,,
2025-04-25,P017,56.0,E,North,98.41,23.47,1.0,3738.0,152.0,,
2025-04-26,P018,48.0,D,North,87.54,16.78,1.0,3368.0,244.0,,
2025-04-27,P010,42.0,A,West,89.62,20.13,1.0,4606.0,238.0,,
2025-04-28,P017,60.0,E,East,21.74,4.99,4.0,3778.0,327.0,,
2025-04-29,P016,50.0,A,West,88.31,42.52,5.0,1362.0,66.0,,
2025-04-30,P002,43.0,C,West,94.76,36.94,2.0,2406.0,477.0,,
2025-05-01,P020,51.0,A,East,83.71,14.72,2.0,3699.0,393.0,,
2025-05-02,P004,47.0,E,West,18.22,1.55,2.0,2493.0,407.0,,
2025-05-03,P011,75.0,B,East,17.63,1.16,4.0,1284.0,36.0,,
2025-05-04,P007,66.0,B,West,42.18,10.96,3.0,3320.0,427.0,,
2025-05-05,P017,58.0,E,South,73.44,15.92,1.0,3730.0,181.0,,
2025-05-06,P019,72.0,D,East,11.12,4.58,4.0,574.0,345.0,,
2025-05-07,P006,58.0,E,North,95.56,24.78,3.0,1989.0,463.0,,
2025-05-08,P010,49.0,E,West,57.29,6.61,2.0,298.0,364.0,,
2025-05-09,P004,73.0,D,West,42.25,14.05,4.0,2107.0,432.0,,
2025-05-10,P001,63.0,D,East,60.51,14.98,2.0,3245.0,108.0,,
2025-05-11,P007,47.0,C,West,74.42,4.83,1.0,1411.0,204.0,,
2025-05-12,P016,56.0,C,West,34.6,6.88,1.0,3048.0,298.0,,
2025-05-13,P017,49.0,C,East,36.2,9.02,5.0,2350.0,353.0,,
2025-05-14,P005,44.0,D,East,52.14,16.61,1.0,1680.0,202.0,,
2025-05-15,P010,67.0,A,West,70.29,11.58,1.0,2159.0,448.0,,
2025-05-16,P007,77.0,E,East,73.57,12.53,1.0,3498.0,412.0,,
2025-05-17,P013,44.0,C,West,39.17,1.15,1.0,2284.0,323.0,,
2025-05-18,P007,63.0,A,West,39.02,13.49,3.0,3737.0,481.0,,
2025-05-19,P015,51.0,E,West,53.84,5.42,3.0,2304.0,52.0,,
2025-05-20,P017,53.0,A,North,58.77,37.46,1.0,3699.0,125.0,,
2025-05-21,P003,52.0,B,East,68.45,11.41,2.0,2832.0,148.0,,
2025-05-22,P005,49.0,B,North,65.59,2.1,3.0,4801.0,373.0,,
2025-05-23,P010,58.0,E,South,43.53,28.13,3.0,464.0,184.0,,
2025-05-24,P005,50.0,A,South,36.72,12.28,2.0,1792.0,315.0,,
2025-05-25,P007,61.0,A,West,37.71,6.4,5.0,904.0,456.0,,
2025-05-26,P007,57.0,D,North,68.09,19.21,5.0,836.0,218.0,,
2025-05-27,P014,56.0,C,West,48.98,11.04,1.0,1686.0,297.0,,
2025-05-28,P015,49.0,E,West,22.09,8.82,2.0,3750.0,291.0,,
2025-05-29,P005,52.0,A,West,10.53,3.4,3.0,3117.0,419.0,,
2025-05-30,P005,66.0,C,West,12.67,3.47,2.0,769.0,168.0,,
2025-05-31,P004,63.0,E,West,88.08,12.29,1.0,4539.0,371.0,,
2025-06-01,P020,48.0,A,South,51.2,10.27,3.0,232.0,430.0,,
2025-06-02,P009,59.0,B,East,69.17,8.62,3.0,4746.0,401.0,,
2025-06-03,P012,66.0,A,East,93.61,34.52,4.0,633.0,82.0,,
2025-06-04,P016,41.0,B,East,21.37,1.46,3.0,3854.0,91.0,,
2025-06-05,P008,64.0,B,South,50.29,19.53,1.0,121.0,484.0,,
2025-06-06,P009,51.0,D,North,58.52,15.25,2.0,3575.0,142.0,,
2025-06-07,P012,64.0,D,South,85.74,22.12,5.0,1377.0,211.0,,
2025-06-08,P020,51.0,C,South,99.43,29.17,3.0,485.0,218.0,,
2025-06-09,P007,40.0,E,North,74.05,26.84,2.0,3543.0,50.0,,
2025-06-10,P004,42.0,C,West,67.77,18.8,5.0,2518.0,54.0,,
2025-06-11,P003,59.0,D,West,92.83,16.99,5.0,3017.0,79.0,,
2025-06-12,P001,61.0,C,West,85.36,27.52,5.0,4383.0,15.0,,
2025-06-13,P007,49.0,E,North,87.85,29.37,5.0,1181.0,241.0,,
2025-06-14,P009,65.0,E,South,10.24,2.85,3.0,2721.0,119.0,,
2025-06-15,P002,42.0,A,South,56.3,2.71,2.0,1351.0,14.0,,
2025-06-16,P007,58.0,C,North,80.45,50.58,4.0,4054.0,332.0,,
2025-06-17,P010,46.0,D,West,26.33,9.58,4.0,2205.0,430.0,,
2025-06-18,P002,52.0,A,North,77.63,52.97,3.0,3862.0,40.0,,
2025-06-19,P013,59.0,C,South,10.82,3.71,5.0,4427.0,253.0,,
2025-06-20,P003,50.0,E,East,61.77,13.08,4.0,879.0,412.0,,
2025-06-21,P013,54.0,D,East,86.62,27.79,4.0,3106.0,493.0,,
2025-06-22,P010,68.0,C,East,48.82,7.82,3.0,635.0,244.0,,
2025-06-23,P012,53.0,E,West,76.55,8.09,4.0,977.0,89.0,,
2025-06-24,P003,67.0,E,West,57.74,14.66,3.0,3888.0,39.0,,
2025-06-25,P020,47.0,C,West,68.26,11.93,2.0,3833.0,39.0,,
2025-06-26,P006,64.0,C,West,56.5,10.62,5.0,432.0,65.0,,
2025-06-27,P003,73.0,D,North,52.83,1.57,5.0,4715.0,320.0,,
2025-06-28,P002,34.0,A,East,85.75,39.67,2.0,2372.0,366.0,,
2025-06-29,P014,50.0,E,East,18.35,10.59,2.0,3719.0,345.0,,
2025-06-30,P015,64.0,A,West,62.62,38.75,2.0,3473.0,173.0,,
2025-07-01,P018,56.0,A,West,20.33,3.6,2.0,3658.0,377.0,,
2025-07-02,P019,62.0,E,North,60.65,5.0,3.0,3426.0,303.0,,
2025-07-03,P010,52.0,C,North,96.72,23.01,5.0,443.0,289.0,,
2025-07-04,P020,59.0,E,North,15.14,1.97,5.0,3373.0,145.0,,
2025-07-05,P017,57.0,A,East,47.98,3.59,3.0,1741.0,60.0,,
2025-07-06,P017,70.0,D,East,82.18,8.34,3.0,517.0,182.0,,
2025-07-07,P019,61.0,E,East,43.27,1.97,1.0,341.0,394.0,,
2025-07-08,P004,62.0,D,East,56.83,28.98,1.0,800.0,140.0,,
2025-07-09,P011,54.0,C,North,20.32,4.68,1.0,4679.0,85.0,,
2025-07-10,P017,54.0,C,West,30.08,10.42,3.0,3370.0,53.0,,
2025-07-11,P010,54.0,D,East,71.78,56.83,1.0,103.0,393.0,,
2025-07-12,P017,63.0,D,North,84.57,23.34,1.0,4951.0,146.0,,
2025-07-13,P012,54.0,E,West,68.18,14.17,3.0,950.0,498.0,,
2025-07-14,P010,62.0,C,South,85.32,32.69,2.0,3593.0,358.0,,
2025-07-15,P010,79.0,D,West,64.51,12.9,5.0,1496.0,485.0,,
2025-07-16,P006,67.0,B,South,82.92,19.14,2.0,3067.0,321.0,,
2025-07-17,P017,55.0,E,South,98.46,33.04,2.0,2270.0,72.0,,
2025-07-18,P019,71.0,E,East,17.45,1.97,1.0,178.0,247.0,,
2025-07-19,P002,55.0,B,North,53.17,6.61,5.0,464.0,333.0,,
2025-07-20,P004,38.0,C,West,27.09,3.39,1.0,4545.0,196.0,,
2025-07-21,P018,49.0,D,South,51.87,23.45,5.0,4333.0,118.0,,
2025-07-22,P004,40.0,D,North,54.96,19.48,5.0,2077.0,272.0,,
2025-07-23,P006,55.0,C,West,65.97,25.45,3.0,4377.0,274.0,,
2025-07-24,P014,59.0,B,East,49.54,26.19,3.0,1069.0,355.0,,
2025-07-25,P007,76.0,B,West,39.22,0.57,5.0,1082.0,203.0,,
2025-07-26,P012,62.0,B,East,13.89,4.42,5.0,116.0,226.0,,
2025-07-27,P002,57.0,E,West,13.13,2.91,3.0,4699.0,201.0,,
2025-07-28,P018,67.0,D,West,25.75,1.04,5.0,2495.0,11.0,,
2025-07-29,P013,37.0,A,South,50.41,34.96,3.0,4594.0,204.0,,
2025-07-30,P013,61.0,E,South,47.58,14.57,4.0,3256.0,472.0,,
2025-07-31,P005,67.0,E,South,27.16,0.94,5.0,2008.0,328.0,,
2025-08-01,P007,44.0,D,East,84.01,30.13,2.0,4765.0,481.0,,
2025-08-02,P012,70.0,C,West,71.51,29.26,2.0,3644.0,197.0,,
2025-08-03,P014,62.0,D,West,40.88,12.37,4.0,3095.0,384.0,,
2025-08-04,P001,55.0,C,East,81.73,17.9,4.0,1347.0,89.0,,
